EventDateTime,epoch,value
2023-09-14 17:22:28,1694712148,0.00
2023-09-14 17:22:38,1694712158,0.00
2023-09-14 17:22:48,1694712168,0.00
2023-09-14 17:22:58,1694712178,31.20
2023-09-14 17:23:08,1694712188,0.00
2023-09-14 17:23:18,1694712198,0.00
2023-09-14 17:23:28,1694712208,0.00
2023-09-14 17:23:38,1694712218,31.77
2023-09-14 17:23:48,1694712228,0.00
2023-09-14 17:23:58,1694712238,0.00
2023-09-14 17:24:08,1694712248,0.00
2023-09-14 17:24:18,1694712258,31.36
2023-09-14 17:24:28,1694712268,0.00
2023-09-14 17:24:38,1694712278,0.00
2023-09-14 17:24:48,1694712288,0.00
2023-09-14 17:24:58,1694712298,28.71
2023-09-14 17:25:08,1694712308,0.00
2023-09-14 17:25:18,1694712318,0.00
2023-09-14 17:25:28,1694712328,0.00
